name,id,class,mass,fall,year,reclat,reclong
Blackwater Draw,5067,H4,1500.0,Found,1979,34.20583,-103.22222
Blackwood Creek,5069,H6,67.0,Found,1998,40.5,-101.08333
Blaine Lake,5070,L6,1896.4,Found,1974,52.77,-106.89667
Blakeman,56564,L4,113.7,Found,1983,39.91667,-101.2
Blanca Estela,45973,"Iron, IAB complex",15600.0,Found,2002,-25.0,-69.5
Bledsoe,5074,H4,30500.0,Found,1970,33.59167,-103.02667
Blithfield,5075,EL6,1830.0,Found,1910,45.5,-77.0
Blue Eagle,45972,R3-6,70.0,Found,2006,38.66167,-115.51833
Blue Tier,5077,Iron,1400.0,Found,1890,-41.18333,148.03333
Bluebird,30445,L6,3650.0,Found,2002,35.8675,-114.19167
Bluewater,5078,"Iron, IIIAB",9540.0,Found,1946,35.26667,-107.96667
Bluewing ,5079,Eucrite-mmict,6.1,Found,2000,40.2495,-118.93683
Bluff (a),5087,L5,153300.0,Found,1878,29.87861,-96.87222
Bluff (b),5088,L4,16000.0,Found,1917,29.86306,-96.92667
Blumenau,5089,"Iron, IVA",,Found,1986,-26.92383,-49.05883
Boaz (stone),5091,H5,1800.0,Found,1968,33.65167,-103.70833
Bocaiuva,5092,"Iron, ungrouped",64000.0,Found,1965,-17.16667,-43.83333
Bodaibo,5094,"Iron, IVA",15900.0,Found,1907,57.85,114.2
Boerne,5095,H6,1100.0,Found,1932,29.8,-98.8
Bogoslovka,5096,H5,2180.0,Found,1948,52.5,68.8
Bohumilitz,5099,"Iron, IAB-MG",59000.0,Found,1829,49.05,13.76667
Bolshaya Korta,5101,H5,1593.0,Found,1939,57.63333,83.36667
Bond Springs,5102,H6,6.2,Found,1898,-23.5,133.83333
Bondoc,5103,Mesosiderite-B4,888600.0,Found,1956,13.51667,122.45
Bonita Springs,5104,H5,41800.0,Found,1938,26.26667,-81.75
Bonnie Claire ,5105,H5,23.03,Found,1998,37.21667,-117.08333
Boogaldi,5107,"Iron, IVA",2000.0,Found,1900,-31.15,149.11667
Boolka,5108,H5,12000.0,Found,1968,-30.06667,141.06667
Boorabie ,5109,H5,381.0,Found,1977,-29.46667,128.35
Borrego,5115,L6,2126.0,Found,1930,33.26667,-116.38333
Botetourt County,5116,Iron,500.0,Found,1850,37.5,-79.75
Bou Azarif,53812,H5,100000.0,Found,2010,31.15643,-5.15262
Bou Hadid,5118,L,374.0,Found,1969,28.3125,0.23333
Bou Kra,5119,H6,130.0,Found,2001,26.6325,-12.81025
Bou Kra ,57216,L5,606.0,Found,2010,26.74853,-12.70978
Bouanane,52888,L6,1395.0,Found,2009,31.98333,-3.2
Boulder Mine,52852,L5,1560.0,Found,2008,34.685,-114.323
Bouse,35487,L4-6,147.4,Found,2004,33.96667,-114.06667
Bouvante,5120,Eucrite-mmict,8300.0,Found,1978,44.92222,5.26778
Bowden,5122,H5,603.0,Found,1907,-33.0,26.4
Bowden Névé ,5123,H6,140.6,Found,1985,-83.5,165.0
Bowesmont,5124,L6,2270.0,Found,1962,48.68333,-97.16667
Bowesmont (b),5125,L5,1300.0,Found,1972,48.78333,-97.35
Boxhole,5126,"Iron, IIIAB",500000.0,Found,1937,-22.61667,135.2
Brachina,5127,Brachinite,202.9,Found,1974,-31.3,138.38333
Brady,5129,L6,927.0,Found,1937,31.05,-99.46667
Brahin,5130,"Pallasite, PMG",823000.0,Found,1810,52.5,30.33333
Brainard,5131,"Iron, IIIAB",138300.0,Found,1978,41.15333,-96.955
Brandon,5132,L6/7,7580.0,Found,1975,40.81,-101.80167
Brenham,5136,"Pallasite, PMG-an",4300000.0,Found,1882,37.5825,-99.16361
Brewster,5137,L6,17000.0,Found,1940,39.25,-101.33333
Bridgewater,5139,"Iron, IID",13600.0,Found,1890,35.71667,-81.86667
Briggsdale,5141,"Iron, IIIAB",2230.0,Found,1949,40.66667,-104.31667
Briscoe,5142,L5,1773.0,Found,1940,34.35,-101.4
Bristol,5143,"Iron, IVA",20000.0,Found,1937,36.56667,-82.18333
Britstown,5144,"Iron, IAB-ung",544.0,Found,1910,-30.58333,23.55
Broken Bow,5145,H4,6800.0,Found,1937,41.43333,-99.7
Broken Hill,5146,L6,34000.0,Found,1994,-31.83333,141.76667
Bronco,5147,OC,972.0,Found,1971,33.28333,-102.96667
Bronco (b),5148,OC,101.0,Found,1980,33.275,-102.96
Bronco (c),5149,OC,53.0,Found,1980,33.275,-102.96
Brownell,5150,L6,2000.0,Found,1971,38.69667,-99.70833
Brownfield (1937),5151,H3.7,40960.0,Found,1937,33.21667,-102.18333
Brownfield (1964),5152,H5,4100.0,Found,1964,33.21667,-102.18333
Brownfield (c),5153,OC,1550.0,Found,1974,33.135,-102.27833
Brownfield (iron),5154,"Iron, IID",1626.0,Found,1960,33.21667,-102.18333
Bruceville,5155,L6,83000.0,Found,1998,38.295,-121.405
Brunflo,5157,Relict H,,Found,1980,63.11667,14.28333
Bruno,5158,"Iron, IIAB",13000.0,Found,1931,52.26667,-105.35
Buck Mountain Wash,30446,H3-5,798.0,Found,2004,34.72453,-114.20883
Buck Mountains ,35488,H6,50.0,Found,2004,34.73245,-114.22257
Buckleboo,5160,H6,992.0,Found,1963,-32.95556,136.1375
Budulan,5161,Mesosiderite-B4,100000.0,Found,1962,50.56667,114.9
Buenaventura,5162,"Iron, IIIAB",113600.0,Found,1969,29.8,-107.55
Buffalo Gap,51831,"Iron, IAB-ung",9300.0,Found,2003,32.24611,-99.99306
Bunjil,5164,L6,38750.0,Found,1971,-29.62917,116.48222
Bunker Hill,54611,L6,28000.0,Found,2002,38.84833,-98.72383
Bur-Abor,5166,"Iron, IIIAB",290000.0,Found,1997,3.98333,41.65
Burdett,5167,H5,8600.0,Found,1940,38.23333,-99.53333
Burgavli,5168,"Iron, IAB-MG",24900.0,Found,1941,66.4,137.46667
Burkett,5170,"Iron, IAB-MG",8400.0,Found,1913,32.03333,-99.25
Burkhala,5171,"Iron, IAB-ung",1825.0,Found,1983,63.8,149.0
Burlington,5172,"Iron, IIIE",68000.0,Found,1819,42.75,-75.18333
Burnabbie,5173,H5,2515.0,Found,1965,-32.05,126.16667
Burns,57342,"Iron, IIIAB",18400.0,Found,2003,39.86667,-106.88333
Burns Flat,5174,L6,1987.0,Found,1971,35.33333,-99.15
Burrika,5176,L6,20.4,Found,1966,-31.96667,125.83333
Burstall,45985,"Iron, IAB complex",360.0,Found,1992,50.65,-109.9
Bushman Land,5179,"Iron, IVA",3000.0,Found,1933,-30.0,20.0
Bushnell,5180,H4,1240.0,Found,1939,41.23333,-103.9
Butler,5182,"Iron, ungrouped",41000.0,Found,1874,38.3,-94.36667
Cacaria,5188,"Iron, IIIAB",41400.0,Found,1867,24.5,-104.8
Cachari,5189,Eucrite-mmict,23500.0,Found,1916,-36.4,-59.5
Cachiyuyal,5190,"Iron, IIIE",2500.0,Found,1874,-25.0,-69.5
Caddo County,5192,"Iron, IAB-ung",18000.0,Found,1987,35.0,-98.33333
Cadell,5193,L6,3290.0,Found,1910,-34.06667,139.75
Calcalong Creek,5194,Lunar (anorth),19.0,Found,1960,-26.45,120.36667
Caldera,5196,Eucrite-mmict,500.0,Found,1967,-27.05,-70.8
Caldwell,5197,L-imp melt,12900.0,Found,1961,37.03333,-97.625
Caleta el Cobre ,54446,H6,9.0,Found,2010,-24.266,-70.03333
Calico Rock,5198,"Iron, IIAB",7275.0,Found,1938,36.08333,-92.15
Calliham,5201,L6,40000.0,Found,1958,28.41667,-98.25
Cambria,5203,"Iron, ungrouped",16300.0,Found,1818,43.2,-78.8
Camel Donga,5204,Eucrite-mmict,25000.0,Found,1984,-30.31667,126.61667
Camel Donga ,5205,L6,280.0,Found,1989,-30.08333,126.61667
Camp Creek,53490,H4,3016.0,Found,2009,33.88098,-111.78558
Camp Wood,51830,"Iron, IIIAB",148000.0,Found,0,29.7725,-99.875
Campbellsville,5245,"Iron, IIIAB",15400.0,Found,1929,37.36667,-85.36667
Campinorte,52093,"Iron, ungrouped",2000000.0,Found,1992,-14.258,-49.15917
Campo de Pucara (iron),5246,Iron,41.0,Found,1879,-27.66667,-67.11667
Campo del Cielo,5247,"Iron, IAB-MG",50000000.0,Found,1575,-27.46667,-60.58333
Canton,5254,"Iron, IIIAB",7030.0,Found,1894,34.2,-84.48333
Canyon,5255,H?,860.0,Found,1957,34.96667,-101.93333
Canyon City,5256,"Iron, IIIAB",8600.0,Found,1875,40.9,-123.1
Canyon Diablo,5257,"Iron, IAB-MG",30000000.0,Found,1891,35.05,-111.03333
Canyonlands,5258,H6,1520.0,Found,1961,38.18333,-109.88333
Cape of Good Hope,5261,"Iron, IVB",136000.0,Found,1793,-33.5,26.0
Cape York,5262,"Iron, IIIAB",58200000.0,Found,1818,76.13333,-64.93333
Caperr,5263,"Iron, IIIAB",113900.0,Found,1869,-45.28333,-70.48333
Capot Rey,30449,H5,38000.0,Found,2004,20.12593,10.2056
Carbo,5266,"Iron, IID",454000.0,Found,1923,29.66667,-111.5
Carcote,5267,H5,392.0,Found,1888,-24.0,-69.0
Cardanumbi,5268,L5,6.4,Found,1966,-32.1,125.68333
Cargo Muchacho Mountains,50912,CO3,2860.0,Found,2000,32.91745,-114.767183
Carichic,5270,H5,17000.0,Found,1983,27.93333,-107.05
Carlisle Lakes,5271,R3.8,49.5,Found,1977,-29.16667,127.08333
Carlisle Lakes ,5272,H4/5,410.0,Found,1977,-29.16667,127.16667
Carlton,5277,"Iron, IAB-sLM",81200.0,Found,1887,31.91667,-98.03333
Carnegie,5278,L6,132700.0,Found,1963,35.16667,-98.64389
Caroline,5279,H5,800.0,Found,1941,-37.98333,140.98333
Carraweena,5281,L3.9,31600.0,Found,1914,-29.23333,139.93333
Carthage,5282,"Iron, IIIAB",127000.0,Found,1840,36.26667,-85.98333
Cartoonkana,5283,L6,294.0,Found,1914,-29.75,141.03333
Carver,5284,"Iron, IIAB",94000.0,Found,1935,32.0,-86.0
Casas Grandes,5285,"Iron, IIIAB",1545000.0,Found,1867,30.4,-107.8
Casey County,5286,"Iron, IAB-MG",723.0,Found,1877,37.25,-85.0
Cashion,5287,H4,5896.8,Found,1936,35.84778,-97.70333
Casilda,5288,H5,5250.0,Found,1937,-33.1,-61.13333
Casimiro de Abreu,5289,"Iron, IIIAB",25000.0,Found,1947,-22.46667,-42.21667
Castenaso,30450,L5,120.0,Found,2003,44.495,11.35556
Castray River,5294,Iron,10.0,Found,1899,-41.5,145.41667
Cat Mountain,5297,L5,2700.0,Found,1981,32.14833,-111.11167
Catalina ,55756,LL3,61.1,Found,2010,-25.23333,-69.71667
Catherwood,5298,L6,3920.0,Found,1965,51.965,-107.43833
Cave Creek,5299,H4,1492.0,Found,1992,31.7045,-110.77917
Cavour,5300,H6,26210.0,Found,1938,44.221494,-98.059192
Cedar (Kansas),5302,H6,4900.0,Found,1937,39.7,-98.98333
Cedar (Texas),5303,H4,26000.0,Found,1900,29.82806,-96.90861
Cedartown,5304,"Iron, IIAB",11300.0,Found,1898,34.01667,-85.26667
Cee Vee,5305,H5,3600.0,Found,1959,34.2,-100.48333
Cerro del Inca,5309,"Iron, IIIF",20600.0,Found,1997,-22.21667,-68.90833
Cerro La Tiza,44877,H4,3740.0,Found,2002,-14.53321,-75.77511
Cerro los Calvos,5310,H4-an,68.0,Found,1986,24.33333,-102.13333
Chamberlin,5317,H5,2400.0,Found,1941,36.2,-102.45
Chambord,5318,"Iron, IIIAB",6600.0,Found,1904,48.45,-72.06667
Chañaral,5319,"Iron, IIIAB",1207.0,Found,1884,-26.5,-70.25
Chandler,53491,L6,350.4,Found,2009,33.24558,-111.89633
Changxing,5323,H5,27900.0,Found,1964,31.33333,121.66667
Channing,5324,H5,15300.0,Found,1936,35.71667,-102.28333
Charcas,5326,"Iron, IIIAB",1400000.0,Found,1804,23.08333,-101.01667
Chaunskij,5333,Mesosiderite-an,1990.0,Found,1985,69.1,172.6
Chebankol,5335,"Iron, IAB-sHL",127760.0,Found,1938,53.66667,88.0
Cheder,5336,"Iron, IID",5390.0,Found,2003,51.53333,94.6
Chesterville,5343,"Iron, IIAB",16500.0,Found,1849,34.7,-81.2
Chicago Valley,44706,L5,26.0,Found,2004,36.00217,-116.19633
Chico,5346,L6,104800.0,Found,1954,36.5,-104.2
Chico Hills,5347,H4,8030.0,Found,1951,36.0,-104.5
Chico Mountains,5348,"Iron, IIAB",212.0,Found,1915,29.0,-103.25
Chihuahua City,5350,"Iron, IC",54000.0,Found,1929,28.66667,-106.11667
Chilkoot,5351,"Iron, IIIAB",43000.0,Found,1881,59.33333,-136.0
Chinautla,5352,"Iron, IVA-an",5720.0,Found,1902,14.5,-90.5
Chinga,5353,"Iron, ungrouped",209400.0,Found,1913,51.05833,94.4
Chinguetti,5354,Mesosiderite-B1,4050.0,Found,1920,20.25,-12.68333
Chocolate Mountains,52013,Ureilite,699.0,Found,2004,33.01222,-114.86667
Choolkooning ,5360,L6,2000.0,Found,1991,-29.91667,129.83333
Chuckwalla,5361,"Iron, IAB-MG",1802.0,Found,1992,35.25,-118.09067
Chulafinnee,5362,"Iron, IIIAB",16220.0,Found,1873,33.5,-85.66667
Chupaderos,5363,"Iron, IIIAB",24300000.0,Found,1852,27.0,-105.1
Cimarron,5365,CM2,,Found,1948,37.85,-100.35
Cincinnati,5366,"Iron, IIAB",1500.0,Found,1870,39.11667,-84.5
Circle Back,5367,L6,2268.0,Found,1977,34.02806,-102.68
Clarendon (a),5369,H5,1964.0,Found,1979,34.905,-100.91333
Clarendon (b),5370,H5,26.8,Found,1981,34.93611,-100.94167
Clareton,5371,L6,1050.0,Found,1931,43.7,-104.7
Clarion,5372,H4,20.0,Found,1986,12.5,-137.7
Clark County,5373,"Iron, IIIF",11300.0,Found,1937,38.0,-84.16667
Claytonville,5375,L5,15600.0,Found,1964,34.34667,-101.49
Claytonville (b),5376,OC,5136.0,Found,1978,34.34833,-101.65833
Cleburne,5377,"Iron, IVA",6800.0,Found,1907,32.31667,-97.41667
Cleo Springs,5378,H4,24000.0,Found,1960,36.43333,-98.43333
Cleveland,5379,"Iron, IIIAB",115000.0,Found,1860,34.88333,-84.78333
Clifford,5380,L6,11360.0,Found,1962,39.1,-103.25833
Clinton,5381,Iron,7700.0,Found,1950,36.08333,-84.2
Clipperton,5382,H3.5,277.0,Found,1986,11.7,-137.8
Clover Springs,5384,Mesosiderite-A2,7700.0,Found,1954,34.45,-111.36667
Clovis (no. 1),5385,H3.6,283000.0,Found,1961,34.3,-103.13472
Clovis (no. 2),5386,L6,41300.0,Found,1963,34.3,-103.13333
Coahuila,5387,"Iron, IIAB",2100000.0,Found,1837,28.7,-102.73333
Cobija,5388,H6,6530.0,Found,1892,-22.56667,-70.25
Cockarrow Creek,5390,L6,429.0,Found,1970,-26.66667,120.16667
Cockburn,5391,L6,2460.0,Found,1946,-32.13333,141.03333
Cocklebiddy,5392,H5,19500.0,Found,1949,-31.93333,126.21667
Cocunda,5393,L6,482.0,Found,1945,-32.81667,134.8
Coffeyville,51051,H5,35900.0,Found,2006,37.01667,-95.66667
Colby (Kansas),5394,H5,2400.0,Found,1940,39.41667,-101.05
Cold Bay,5396,"Pallasite, PES",320.0,Found,1921,55.18333,-162.55
Coldwater (iron),5398,Iron,18400.0,Found,1923,37.26667,-99.33333
Coldwater (stone),5399,H5,16000.0,Found,1924,37.26667,-99.33333
Cole Creek,5400,H5,16300.0,Found,1991,41.35,-99.11667
Colfax,5402,"Iron, IAB-ung",2300.0,Found,1880,35.3,-81.73333
Colomera,5404,"Iron, IIE",134000.0,Found,1912,37.43333,-3.65
Colonia Obrera,5405,"Iron, IIIE",12200.0,Found,1973,24.01667,-104.66667
Colony,5407,CO3.0,3912.0,Found,1975,35.35,-98.68333
Colorado Springs,5408,Iron,,Found,1950,38.83333,-104.83333
Colton,5410,"Iron, IIIAB",19670.0,Found,1993,46.57056,-117.09861
Columbus,5411,H5,165.0,Found,1997,31.82967,-107.3945
Colville Lake ,5412,H5,56.2,Found,1986,-29.6,126.50667
Comanche (iron),5414,"Iron, IAB-sLL",19700.0,Found,1940,32.01667,-98.7
Comanche (stone),5415,L5,2400.0,Found,1956,31.99167,-98.65167
Commodore,5416,H6,304.3,Found,1972,-31.2,138.3
Conception Junction,53877,"Pallasite, PMG-an",17000.0,Found,2006,40.266667,-94.683333
Concho,5417,L6,93500.0,Found,1939,32.0,-101.5
Contis-Plage,55768,H5,44.0,Found,2000,44.08333,-1.31667
Cook ,5421,H5,105000.0,Found,1989,-30.33333,130.53333
Cookeville,5431,"Iron, IAB-ung",2300.0,Found,1913,36.16667,-85.51667
Coolac,5432,"Iron, IAB-MG",19280.0,Found,1874,-34.96667,148.125
Coolamon,5433,L6,393.0,Found,1921,-34.81667,147.13333
Coolidge,5434,C4-ung,4500.0,Found,1937,38.03333,-101.98333
Coomandook,5435,H6,5230.0,Found,1939,-35.41667,139.75
Coon Butte,5436,L6,2750.0,Found,1905,35.0,-111.0
Coonana,5437,H4,6800.0,Found,1962,-29.85,140.7
Coopertown,5438,"Iron, IIIE",16800.0,Found,1860,36.43333,-87.0
Coorara,5439,L6,116.7,Found,1966,-30.45,126.1
Cope,5440,H5,12000.0,Found,1934,39.66667,-102.83333
Cope (b),5441,H5,817.0,Found,1967,39.68333,-102.845
Copiapo,5442,"Iron, IAB-MG",20000.0,Found,1863,-27.3,-70.4
Cordes,44707,H4,54.5,Found,1998,34.30333,-112.16617
Corn,54859,H5,5176.0,Found,1994,35.405,-98.74889
Coronel Arnold,5445,L,450.0,Found,1962,-33.06667,-61.0
Corowa,5446,"Iron, IIF",11340.0,Found,1964,-36.0,146.36667
Correo,5447,H4,1400.0,Found,1979,34.95,-107.16667
Corrizatillo,5448,"Iron, IAB complex",1328.0,Found,1884,-26.03333,-70.33333
Cortez,5449,H6,715.6,Found,1940,37.35,-108.68333
Cosby's Creek,5450,"Iron, IAB-MG",960000.0,Found,1837,35.78333,-83.25
Cosmo Newberry,5452,"Iron, IIAB",2156.0,Found,1980,-27.95,122.88333
Costilla Peak,5453,"Iron, IIIAB",35500.0,Found,1881,36.83333,-105.23333
Cotesfield,5454,L6,1160.0,Found,1928,41.36667,-98.63333
Cotopaxi,30451,"Iron, IAB-ung",243.0,Found,2000,38.46483,-105.7015
Cottonwood,5455,H5,800.0,Found,1955,34.83333,-112.01667
Covert,5456,H5,61000.0,Found,1896,39.2,-98.78333
Cowell,5457,"Iron, IIIAB",5717.0,Found,1932,-33.3,136.01667
Cowra,5458,"Iron, ungrouped",5560.0,Found,1888,-33.85,148.68333
Coyote Dry Lake ,30452,H5,338.0,Found,1995,35.05017,-116.76683
Coyote Mountains,5459,H5,23.04,Found,1998,31.91667,-111.5
Coyote Spring,44708,H5,240.0,Found,2005,36.99367,-114.99367
Crab Hole,5460,L6,284.0,Found,1980,-30.4,127.43333
Crab Orchard,5461,Mesosiderite-A1,48500.0,Found,1887,35.83333,-84.91667
Cranberry Plains,5462,"Iron, IVA",90.0,Found,1852,37.23333,-80.73333
Cranbourne,5463,"Iron, IAB-MG",8600000.0,Found,1854,-38.1,145.3
Cranfills Gap,5464,H6,6000.0,Found,1940,31.75,-97.75
Cratheús (1931),5466,"Iron, IVA",27500.0,Found,1914,-5.25,-40.5
Credo,5468,L6,10820.0,Found,1967,-30.36667,120.73333
Cricket Mountains,5472,H6,10.6,Found,1985,38.90306,-112.82111
Crocker's Well,5473,LL7,3.8,Found,1956,-32.01667,139.78333
Crosbyton,5475,H,,Found,1963,33.66667,-101.26667
Crow Peak,44709,"Iron, IIAB",6320.0,Found,1958,44.47733,-103.972
Cruz del Aire,5478,"Iron, ungrouped",23000.0,Found,1911,26.5,-100.0
Cruz del Eje,51739,"Iron, IAB complex",14000.0,Found,1971,-30.75,-64.78333
Cuba,5479,"Iron, IAB?",1500.0,Found,1871,22.0,-80.0
Cuddeback Dry Lake ,5480,L6,32.5,Found,1999,35.29575,-117.4668
Cuero,5493,H5,46500.0,Found,1936,29.01667,-97.28333
Culbertson,5494,H4,5900.0,Found,1913,40.23333,-100.83333
Cullison,5495,H4,10000.0,Found,1911,37.61667,-98.91667
Cumpas,5497,"Iron, IIIAB",28600.0,Found,1903,30.0,-109.66667
Dar al Gani ,5547,H5/6,213.0,Found,1995,27.18717,16.189
Cushing,5499,H4,567.0,Found,1932,35.96667,-96.76667
Czestochowa Rakow I,5501,Iron,,Found,0,50.8,19.11667
Czestochowa Rakow II,5502,Iron,,Found,0,50.8,19.11667
Dadin,5503,Iron,27300.0,Found,1949,-38.91667,-69.2
Dale Dry Lake,5505,L3.7,300.0,Found,1957,34.08333,-115.78333
Dalgaranga,5506,Mesosiderite-A,12200.0,Found,1923,-27.71667,117.25
Dalgety Downs,5507,L4,257000.0,Found,1941,-25.33333,116.18333
Dalhart,5508,H5,4400.0,Found,1968,36.04333,-102.40833
Dalton,5509,"Iron, IIIAB",53000.0,Found,1879,34.8,-84.98333
Danby Dry Lake,5510,H6,8991.0,Found,2000,34.216667,-115.05
Danebury,5512,H6,30.0,Found,1974,51.13889,-1.53611
Daoura,5516,L4,35.0,Found,1952,29.58333,-3.75
Dar al Gani 1049 ,47348,H5,88.0,Found,2007,27.26633,16.35783
Dar al Gani 1050 ,47349,H6,265.0,Found,2007,28.21417,15.55083
Daraj ,6540,H5,30000.0,Found,1986,29.6425,11.73222
Darinskoe,6602,"Iron, IIC",11200.0,Found,1984,51.41667,51.96667
David Glacier ,6605,L6,134.1,Found,2001,-75.68139,155.45306
Davis Mountains,6615,"Iron, IIIAB",689000.0,Found,1903,30.75,-104.25
Davy (a),6616,L4,50600.0,Found,1940,29.1,-97.6
Davy (b),6617,H4,3770.0,Found,1981,29.00833,-97.70556
Dawn (a),6618,H6,7682.0,Found,1981,34.86,-102.12
Dawn (b),6619,H4/5,257.6,Found,1981,34.86,-102.12
Dayton,6620,"Iron, IAB-sLH",26300.0,Found,1892,39.75,-84.16667
De Hoek,6622,"Iron, ungrouped",20930.0,Found,1960,-29.38333,23.1
De Kalb,6623,H,566.0,Found,1969,39.59167,-94.92194
De Nova,6624,L6,12700.0,Found,1940,39.85,-102.95
Deakin ,6625,Chondrite-ung,109.5,Found,1978,-30.88333,128.96667
Deán Funes,6635,H5,9260.0,Found,1977,-30.43333,-64.2
Deelfontein,6636,"Iron, IAB-MG",28000.0,Found,1932,-30.18333,23.26667
Deep Springs,6637,"Iron, ungrouped",11500.0,Found,1846,36.5,-79.75
Dehesa,6638,"Iron, ungrouped",280.0,Found,1866,-33.5,-70.5
Del Rio,6639,"Iron, IIF",3596.0,Found,1965,29.36667,-100.96667
Delaware,6640,L4,8346.0,Found,1972,35.28333,-93.5
Delegate,6641,"Iron, IIIAB-an",27700.0,Found,1904,-37.0,149.03333
Dellys,6643,Iron,76.0,Found,1865,36.91667,3.91667
Delphos (a),6645,L4,1244.7,Found,1968,34.08333,-103.525
Delphos (b),6646,OC,548.0,Found,1968,34.09,-103.61167
Delphos (c),6647,L5,885.0,Found,1977,34.05,-103.63333
Delphos (d),6648,H5,276.0,Found,1969,34.05,-103.55
Deming,55792,H5,784.0,Found,2009,32.22548,-107.90459
Dengli,6650,H3.8,243.5,Found,1976,39.06667,58.86667
Denman ,6651,L5,,Found,1991,-30.59694,130.08694
Densmore (1879),6656,L6,37200.0,Found,1879,39.65,-99.68333
Densmore (1950),6657,H6,11300.0,Found,1950,39.56583,-99.64722
Denton County,6659,"Iron, IIIAB",5400.0,Found,1856,33.0,-97.0
Denver City,6661,"Iron, ungrouped",26100.0,Found,1975,33.07139,-102.80028
Deport,6662,"Iron, IAB-sLL",15000.0,Found,1926,33.51667,-95.3
Deport (a),6663,H4,604.0,Found,1944,33.51667,-95.3
Dermbach,6665,"Iron, ungrouped",1500.0,Found,1924,50.71667,10.11667
Derrick Peak ,6666,"Iron, IIAB",10000.0,Found,2000,-80.06667,156.38333
Derrick Peak A,6677,"Iron, IIAB",15200.0,Found,1978,-80.06667,156.38333
Desert Willow,48655,H4/5,11.3,Found,2007,32.319,-111.077
Devil Peak,6695,L6,34.7,Found,1999,35.65917,-115.37283
Dexter,6697,"Iron, IIIAB",1724.0,Found,1889,33.81667,-97.0
Dhofar ,6700,L6,46.0,Found,1999,18.165,54.08333
Diablo Pass,35516,L6,246.6,Found,2004,33.66348,-114.29207
Diamond Valley,7641,H5,440.0,Found,2001,40.08173,-115.93673
Digor,49716,"Iron, IIIAB",3800.0,Found,2006,42.33333,89.33333
Dimboola,7643,H5,16000.0,Found,1944,-36.5,142.03333
Dimitrovgrad,7644,"Iron, IIIAB",100000.0,Found,1949,43.04639,22.86389
Dimmitt,7645,H3.7,200000.0,Found,1942,34.58333,-102.16667
Dimmitt (b),7646,OC,2800.0,Found,1981,34.48333,-102.32833
Dingo Pup Donga,7647,Ureilite,122.7,Found,1965,-30.43333,126.1
Dispatch,7648,H,220.0,Found,1956,39.5,-98.53333
Divnoe,7650,Achondrite-ung,12700.0,Found,1981,45.7,43.7
Dix,7651,L6,44000.0,Found,1927,41.23333,-103.48333
Djebel Chaab ,7653,L/LL6,1388.0,Found,2003,25.22367,0.8456
Djebel In-Azzene,7655,"Iron, IIIAB",12500.0,Found,1990,27.86667,0.45
Dolores,7660,"Iron, IIIAB",4333.0,Found,2001,-19.65,-69.95
Dominion Range ,7695,H5,59.8,Found,1985,-85.33333,166.5
Donnybrook,7709,Mesosiderite?,414.0,Found,1918,-33.61667,115.91667
Doolgunna,7710,L,20.0,Found,1967,-25.93333,119.3
Dor el Gani,7711,"Iron, IIIAB",2575.0,Found,1972,26.95833,16.03333
Dora (pallasite),7712,"Pallasite, PMG",7600.0,Found,1955,33.92667,-103.955
Dora (stone),7713,OC,1570.0,Found,1970,33.92333,-103.35
D'Orbigny,7714,Angrite,16550.0,Found,1979,-37.66667,-61.65
Dorofeevka,7717,"Iron, IIF",12600.0,Found,1910,53.33333,70.06667
Dorrigo,7720,"Iron, ungrouped",8500.0,Found,1948,-30.28333,152.66667
Dos Cabezas,7721,L5,755.0,Found,1998,32.295,-109.67
Dougherty,7724,L6,1113.0,Found,2002,33.97917,-101.2
Doyleville,7727,H5,112.0,Found,1887,38.41667,-106.58333
Drayton,7729,H4/5,2350.0,Found,1982,48.66667,-97.11667
Dresden (Kansas),7730,H5,6760.0,Found,1953,39.61667,-100.46306
Dronino,7732,"Iron, ungrouped",40000.0,Found,2000,54.74667,41.42167
Drum Mountains,7733,"Iron, IIIAB",529000.0,Found,1944,39.5,-112.9
Dry Lake Valley,7734,L6,3.5,Found,2000,37.72683,-114.7865
Duan,7735,Iron,,Found,0,23.9,108.1
Duchesne,7737,"Iron, IVA",22700.0,Found,1906,40.38333,-110.86667
Duel Hill (1854),7738,"Iron, IVA",21800.0,Found,1854,35.85,-82.7
Duel Hill (1873),7739,"Iron, IAB-MG",11300.0,Found,1873,35.85,-82.7
Duketon,7740,"Iron, IIIAB",118300.0,Found,1948,-27.5,122.36667
Dumas (a),7741,H5,46050.0,Found,1956,35.9,-101.9
Dumas (b),7742,H6,2284.0,Found,1980,35.925,-101.895
Dumont,47341,"Iron, IVB",27420.0,Found,1994,33.81667,-100.51667
Duncanville,7744,H,17800.0,Found,1961,32.63333,-96.86667
Dungannon,7747,"Iron, IAB-MG",13000.0,Found,1922,36.85,-82.45
Dunganville,7748,"Iron, IIIAB",54000.0,Found,1976,-42.55,171.35
Dutch Flat,7753,"Iron, IIAB",48.8,Found,2002,34.48333,-113.91667
Dwight,7756,L6,4100.0,Found,1940,38.85,-96.58333
Eads,7759,H4,4860.0,Found,1975,38.47,-102.82667
Eagle Station,7761,"Pallasite, PES",36000.0,Found,1880,38.61667,-84.96667
Edjudina,7766,H4,4480.0,Found,1969,-29.58639,122.18167
Edmond,7767,H6,4000.0,Found,1983,39.76667,-99.91667
